Country,OptIn Date,Agree,AgeGroup,City,Gender,Occupation,OwnHouse,CoolHome,Electricity,HoursDay,DrinkingWater,HouseholdPurposes,Rooms,RoofingMaterial,WallMaterial,FloorMaterial,Windows,People in Household,PandemicChange,SpendAtHome,AmountOfTime,Income,EatingHabits,WaterIntake,ElectricityUsage,HealthServices,HomeWarm,TemperatureInsideHome,TemperatureOutsideHome,Experience_Blurred vision,Experience_Clammy skin,Experience_Concentration loss,Experience_Confusion,Experience_Dizziness,Experience_Fatigue,Experience_Feeling hot,Experience_Feeling listless/lack of engagement with social activities/family,Experience_Feeling sweaty,Experience_Feeling thirsty,Experience_Headache,Experience_Irrational behaviour,Experience_Muscle cramps,Experience_Muscle weakness,Experience_Nausea,Experience_Poor quality of sleep,Experience_Rash,Experience_Vomiting,Experience_98,Experience_99,ExperienceBeforeHeat (Confusion),ExperienceBeforeHeat (Feeling listless/lack of engagement with social activities/family),ExperienceBeforeHeat (Dizziness),ExperienceBeforeHeat (Feeling thirsty),ExperienceBeforeHeat (Nausea),ExperienceBeforeHeat (Fatigue),ExperienceBeforeHeat (Headache),ExperienceBeforeHeat (Feeling hot),ExperienceBeforeHeat (Muscle cramps),ExperienceBeforeHeat (Poor quality of sleep),ExperienceBeforeHeat (Feeling sweaty),ExperienceBeforeHeat (Muscle weakness),ExperienceBeforeHeat (Clammy skin),ExperienceBeforeHeat,ExperienceBeforeHeat (Concentration loss),ExperienceBeforeHeat (Blurred vision),ExperienceBeforeHeat (Rash),ExperienceBeforeHeat (Vomiting),ExperienceBeforeHeat (Irrational behaviour),FeelingMore,PhysicalConflict,HeatAffect
Indonesia,30/06/2020,Yes,25-34,Jakarta,FEMALE,Other[Specify],NO,TABLE FAN,INFORMAL CONNECTION,12,BOTTLES,COMMUNAL OR STREET-END TAP,2,GALVANISED IRON,BAMBOO POLES OR WOOD,CEMENT,2,4,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY INCREASED,I EAT MORE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,HOT,HOT,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,IRRITABLE,NO,ABOUT THE SAME
Indonesia,03/07/2020,Yes,35+,Jakarta,MALE,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,6,BOTTLES,COMMUNAL OR STREET-END TAP,2,WOODEN SHINGLES,REINFORCED CONCRETE,CERAMIC TILES,10,6,NO,HALF OF THE DAY,SLIGHTLY DECREASED,REMAINED ABOUT THE SAME,I EAT LESS - IT IS NOT ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,THE SAME,COLD,COOL,INTOLERABLE,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,NO,,,,,,,,,DON'T KNOW,ABOUT THE SAME,MORE
Indonesia,29/06/2020,Yes,18-24,Jakarta,FEMALE,DON'T KNOW,NO,CEILING FAN,OTHER,6,BOTTLES,COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,3,3,YES,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY INCREASED,I EAT MORE - IT IS ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,HARDER,HOT,SLIGHTLY WARM,PERFECTLY TOLERABLE,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,CAN'T REMEMBER,,,,,,,,,,,,,,,,,IMPATIENT,NO,ABOUT THE SAME
Indonesia,02/07/2020,Yes,25-34,Jakarta,MALE,EMPLOYED IN PRIVATE COMPANY,NO,OTHER,OTHER,24,BOTTLES,OTHER,3,CERAMIC TILE,REINFORCED CONCRETE,CERAMIC TILES,3,4,NO,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY INCREASED,SLIGHTLY DECREASED,I EAT MORE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,NEUTRAL,DON'T KNOW,INTOLERABLE,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,NO,,,,,,,,,,,,,,,,,IRRITABLE,NO,ABOUT THE SAME
Indonesia,27/06/2020,Yes,25-34,Jakarta,FEMALE,Other[Specify],NO,CEILING FAN,INFORMAL CONNECTION,9,BOTTLES,COMMUNAL OR STREET-END TAP,2,DRIED CLAY,REINFORCED CONCRETE,CERAMIC TILES,3,4,YES,HALF OF THE DAY,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,THE SAME,HOT,SLIGHTLY WARM,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,07/07/2020,Yes,35+,Jakarta,FEMALE,Other[Specify],NO,TABLE FAN,INFORMAL CONNECTION,8,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,4,3,YES,HALF OF THE DAY,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,THE SAME,HOT,HOT,VERY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,YES,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,08/07/2020,Yes,35+,Jakarta,FEMALE,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,8,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,2,5,YES,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY DECREASED,SLIGHTLY DECREASED,I EAT MORE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,NEUTRAL,WARM,INTOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,FRUSTRATED,ABOUT THE SAME,ABOUT THE SAME
Indonesia,02/07/2020,Yes,35+,Jakarta,FEMALE,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,12,BOTTLES,COMMUNAL OR STREET-END TAP,3,DRIED CLAY,REINFORCED CONCRETE,CERAMIC TILES,4,6,YES,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,I EAT MORE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,EASIER,NEUTRAL,WARM,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,NO,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,ABOUT THE SAME
Indonesia,01/07/2020,Yes,35+,Jakarta,FEMALE,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,24,BOTTLES,COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],BAMBOO POLES OR WOOD,CERAMIC TILES,2,4,YES,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,HARDER,HOT,HOT,VERY DIFFICULT TO TOLERATE,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,,,YES,,,NO,YES,,,NO,,,,,,,,,DON'T KNOW,NO,DON'T KNOW
Indonesia,06/07/2020,Yes,18-24,Jakarta,FEMALE,Other[Specify],NO,TABLE FAN,INFORMAL CONNECTION,20,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,6,2,YES,SOME OF THE DAY,SLIGHTLY DECREASED,REMAINED ABOUT THE SAME,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,THE SAME,NEUTRAL,COMFORTABLE,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,DON'T KNOW,DON'T KNOW
Indonesia,08/07/2020,Yes,35+,Jakarta,MALE,Other[Specify],NO,TABLE FAN,INFORMAL CONNECTION,8,OTHER,OTHER,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,4,4,NO,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,WARM,COMFORTABLE,INTOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,08/07/2020,Yes,35+,Jakarta,FEMALE,BUSINESS/SELF-EMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,12,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,2,36,YES,HALF OF THE DAY,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,NEUTRAL,HOT,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,DON'T KNOW
Indonesia,30/06/2020,Yes,18-24,Jakarta,MALE,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,24,BOTTLES,COMMUNAL OR STREET-END TAP,1,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,1,4,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,NEUTRAL,COMFORTABLE,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,ABOUT THE SAME,ABOUT THE SAME
Indonesia,29/06/2020,Yes,25-34,Jakarta,FEMALE,Other[Specify],NO,TABLE FAN,OTHER,24,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,2,3,YES,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,HOT,HOT,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE
Indonesia,30/06/2020,Yes,35+,Jakarta,MALE,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,OTHER,24,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,1,6,NO,VERY LITTLE – ONLY FOR SLEEPING,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,DON'T KNOW,HOT,HOT,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,03/07/2020,Yes,35+,Jakarta,MALE,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,12,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,10,4,NO,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT MORE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,HOT,HOT,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,MAYBE,,,,,,,,,,,,,,,,,,IRRITABLE,NO,MORE
Indonesia,08/07/2020,Yes,18-24,Jakarta,MALE,EMPLOYED IN PRIVATE COMPANY,NO,TABLE FAN,OTHER,24,BOTTLES,COMMUNAL OR STREET-END TAP,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,4,2,NO,HALF OF THE DAY,SLIGHTLY INCREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,COOL,COOL,DON'T KNOW,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME
Indonesia,01/07/2020,Yes,35+,Jakarta,FEMALE,Other[Specify],NO,CEILING FAN,INFORMAL CONNECTION,5,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,CERAMIC TILE,REINFORCED CONCRETE,CEMENT,2,4,YES,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY INCREASED,SLIGHTLY INCREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,SLIGHTLY WARM,HOT,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,IMPATIENT,ABOUT THE SAME,MORE
Indonesia,08/07/2020,Yes,35+,Jakarta,MALE,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,OTHER,24,BOTTLES,OTHER,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,4,4,NO,VERY LITTLE – ONLY FOR SLEEPING,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,THE SAME,HOT,WARM,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,SHORT TEMPERED,YES,MORE
Indonesia,08/07/2020,Yes,18-24,Jakarta,FEMALE,Other[Specify],NO,TABLE FAN,INFORMAL CONNECTION,20,BOTTLES,COMMUNAL OR STREET-END TAP,2,GALVANISED IRON,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,6,5,DON'T KNOW,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,NEUTRAL,COOL,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,01/07/2020,Yes,25-34,Jakarta,FEMALE,Other[Specify],NO,CEILING FAN,INFORMAL CONNECTION,12,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,4,NO,SOME OF THE DAY,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT MORE - IT IS ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,THE SAME,VERY HOT,SLIGHTLY WARM,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,CAN'T REMEMBER,,,,,,,,,,,,,,,,DON'T KNOW,NO,MORE
Indonesia,27/06/2020,Yes,35+,Jakarta,FEMALE,Other[Specify],NO,CEILING FAN,INFORMAL CONNECTION,24,BOTTLES,COMMUNAL OR STREET-END TAP,2,GALVANISED IRON,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,6,3,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,HOT,HOT,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,REFUSED,NO,MORE
Indonesia,30/06/2020,Yes,35+,Jakarta,MALE,Other[Specify],NO,TABLE FAN,OTHER,12,OTHER,OTHER,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,5,YES,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY DECREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,THE SAME,HOT,HOT,VERY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,YES,,,,,,,,,FRUSTRATED,NO,MORE
Indonesia,02/07/2020,Yes,35+,Jakarta,MALE,Other[Specify],NO,CEILING FAN,INFORMAL CONNECTION,24,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,3,WOODEN SHINGLES,REINFORCED CONCRETE,CERAMIC TILES,3,7,DON'T KNOW,HALF OF THE DAY,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,DON'T KNOW,NEUTRAL,COMFORTABLE,DON'T KNOW,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,NO,YES,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,DON'T KNOW
Indonesia,29/06/2020,Yes,25-34,Jakarta,MALE,PAID LABOR/WAGE,NO,CEILING FAN,INFORMAL CONNECTION,6,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CLAY COURT,3,6,YES,VERY LITTLE – ONLY FOR SLEEPING,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,I EAT LESS - IT IS NOT ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,HOT,HOT,PERFECTLY TOLERABLE,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,CAN'T REMEMBER,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,30/06/2020,Yes,35+,Jakarta,FEMALE,Other[Specify],NO,TABLE FAN,INFORMAL CONNECTION,10,BOTTLES,COMMUNAL OR STREET-END TAP,3,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,3,5,YES,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,I EAT MORE - IT IS ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,THE SAME,SLIGHTLY WARM,HOT,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,YES,,YES,,,,YES,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME
Indonesia,29/06/2020,Yes,25-34,Jakarta,FEMALE,Other[Specify],NO,CEILING FAN,INFORMAL CONNECTION,6,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,3,3,YES,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY INCREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,THE SAME,WARM,SLIGHTLY WARM,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,YES,,YES,,,,,,,,,,,,,,IRRITABLE,NO,ABOUT THE SAME
Indonesia,07/07/2020,Yes,25-34,Jakarta,FEMALE,Other[Specify],NO,CEILING FAN,INFORMAL CONNECTION,4,OTHER,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,4,YES,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,I EAT LESS - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,THE SAME,VERY HOT,HOT,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,,,YES,,,,,,,,,,IRRITABLE,NO,ABOUT THE SAME
Indonesia,08/07/2020,Yes,25-34,Jakarta,MALE,EMPLOYED IN PRIVATE COMPANY,NO,OTHER,OTHER,24,BOTTLES,COMMUNAL OR STREET-END TAP,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,6,3,YES,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,WARM,WARM,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,ABOUT THE SAME,ABOUT THE SAME
Indonesia,30/06/2020,Yes,25-34,Jakarta,MALE,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,24,BOTTLES,SUPPLIED IN TANKS,3,DRIED CLAY,REINFORCED CONCRETE,CERAMIC TILES,3,6,NO,SOME OF THE DAY,SLIGHTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,HOT,HOT,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,04/07/2020,Yes,25-34,Jakarta,MALE,Other[Specify],NO,TABLE FAN,INFORMAL CONNECTION,7,OTHER,OTHER,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,4,YES,HALF OF THE DAY,SLIGHTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,HOT,SLIGHTLY COOL,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,CAN'T REMEMBER,,,,,,,,,,,,,,,,,,REFUSED,NO,ABOUT THE SAME
Indonesia,02/07/2020,Yes,18-24,Jakarta,MALE,Other[Specify],NO,CEILING FAN,INFORMAL CONNECTION,5,BOTTLES,COMMUNAL OR STREET-END TAP,3,DRIED CLAY,REINFORCED CONCRETE,CERAMIC TILES,1,4,NO,HALF OF THE DAY,SIGNIFICANTLY INCREASED,REMAINED ABOUT THE SAME,I EAT LESS - IT IS ENOUGH,NO - NO CHANGE,DON'T KNOW,THE SAME,COLD,COMFORTABLE,INTOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,REFUSED,NO,ABOUT THE SAME
Indonesia,30/06/2020,Yes,25-34,Jakarta,FEMALE,Other[Specify],NO,TABLE FAN,OTHER,10,OTHER,OTHER,3,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,3,9,YES,HALF OF THE DAY,SLIGHTLY INCREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,HOT,HOT,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,YES,,,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE
Indonesia,07/07/2020,Yes,35+,Jakarta,MALE,PAID LABOR/WAGE,NO,TABLE FAN,OTHER,8,BOTTLES,COMMUNAL OR STREET-END TAP,2,GALVANISED IRON,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,1,4,NO,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY DECREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,EASIER,COLD,SLIGHTLY COOL,PERFECTLY TOLERABLE,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,CAN'T REMEMBER,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,30/06/2020,Yes,25-34,Jakarta,FEMALE,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,OTHER,24,BOTTLES,COMMUNAL OR STREET-END TAP,1,WOODEN SHINGLES,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,4,YES,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY INCREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,THE SAME,HOT,HOT,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,MAYBE,,,,,,,,,,,,,IRRITABLE,NO,MORE
