Country,OptIn Date,Language,Agree,AgeGroup,City,Gender,Occupation_raw,Occupation,OwnHouse,CoolHome,Electricity,HoursDay,DrinkingWater,HouseholdPurposes,Rooms,RoofingMaterial,WallMaterial,FloorMaterial,Windows,People in Household,NormallyDo_raw,NormallyDo,PandemicChange,YesPandemicChange_raw,YesPandemicChange,SpendAtHome,AmountOfTime,Income,EatingHabits,WaterIntake,ElectricityUsage,HealthServices,HomeWarm,TemperatureInsideHome,TemperatureOutsideHome,Experience_Blurred vision,Experience_Clammy skin,Experience_Concentration loss,Experience_Confusion,Experience_Convulsions,Experience_Dizziness,Experience_Fainting [brief loss of consciousness],Experience_Fatigue,Experience_Feeling hot,Experience_Feeling listless/lack of engagement with social activities/family,Experience_Feeling sweaty,Experience_Feeling thirsty,Experience_Headache,Experience_Irrational behaviour,Experience_Loss of consciousness [extensive],Experience_Muscle cramps,Experience_Muscle weakness,Experience_Nausea,Experience_Poor quality of sleep,Experience_Rash,Experience_Vomiting,ExperienceBeforeHeat (Fatigue),ExperienceBeforeHeat (Feeling hot),ExperienceBeforeHeat (Feeling sweaty),ExperienceBeforeHeat (Feeling thirsty),ExperienceBeforeHeat (Loss of consciousness [extensive]),ExperienceBeforeHeat (Transpiration),ExperienceBeforeHeat (Concentration loss),ExperienceBeforeHeat (Headache),ExperienceBeforeHeat (Poor quality of sleep),ExperienceBeforeHeat (Blurred vision),ExperienceBeforeHeat (Convulsions),ExperienceBeforeHeat (Fainting [brief loss of consciousness]),ExperienceBeforeHeat (Muscle weakness),ExperienceBeforeHeat (Nausea),ExperienceBeforeHeat (Irrational behaviour),ExperienceBeforeHeat (Rash),ExperienceBeforeHeat (Muscle cramps),ExperienceBeforeHeat (Clammy skin),ExperienceBeforeHeat (Confusion),ExperienceBeforeHeat (Dizziness),ExperienceBeforeHeat (Vomiting),ExperienceBeforeHeat (Feeling listless/lack of engagement with social activities/family),FeelingMore,PhysicalConflict,HeatAffect,Language2
Cameroon,20/07/2020,French,Yes,35+,DOUALA,FEMALE,housekeeper,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,24,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,T-GIRDER,REINFORCED CONCRETE,CEMENT,5,5,nothing,Do nothing,NO,,,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,COOL,COOL,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,MAYBE,,,,,,,,,,,,,,,,,,,,,,IRRITABLE,YES,MORE,French
Cameroon,15/07/2020,French,Yes,18-24,DOUALA,MALE,INFORMAL TRADE / STREET SALES,INFORMAL TRADE / STREET SALES,NO,TABLE FAN,INFORMAL CONNECTION,5,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,2,4,fan,Use Air Coolers,NO,,,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY DECREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,THE SAME,COOL,COOL,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,YES,,,,,,,YES,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE,French
Cameroon,18/07/2020,French,Yes,25-34,DOUALA,MALE,HELP FROM FAMILY AND/OR FRIENDS [FROM INSIDE OF THE COUNTRY],HELP FROM FAMILY AND/OR FRIENDS [FROM INSIDE OF THE COUNTRY],NO,OTHER,INFORMAL CONNECTION,17,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,3,9,We drink some water,Drink cold water,NO,,,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY INCREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,NEUTRAL,COMFORTABLE,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,YES,,,,,,,,,,,,,,,,,,,,,IMPATIENT,ABOUT THE SAME,ABOUT THE SAME,French
Cameroon,17/07/2020,French,Yes,25-34,DOUALA,FEMALE,housekeeper,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,24,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,T-GIRDER,REINFORCED CONCRETE,CEMENT,5,7,nothing,Do nothing,NO,,,HALF OF THE DAY,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,SLIGHTLY COOL,SLIGHTLY COOL,INTOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,YES,,,,,,,,,,,,,,,IRRITABLE,NO,LESS,French
Cameroon,17/07/2020,French,Yes,25-34,DOUALA,FEMALE,INFORMAL TRADE / STREET SALES,INFORMAL TRADE / STREET SALES,NO,TABLE FAN,INFORMAL CONNECTION,21,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,2,3,We go out of the house,Spend More time outdoors,YES,I spend more time inside,Spend More time indoors,SOME OF THE DAY,SLIGHTLY INCREASED,SLIGHTLY INCREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,SLIGHTLY COOL,COMFORTABLE,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,,,,,,,,,,,,,,,,,,,,,IRRITABLE,NO,ABOUT THE SAME,French
Cameroon,18/07/2020,French,Yes,35+,DOUALA,MALE,Electrician,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,22,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],SUPPLIED IN TANKS,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,2,7,Open windows and doors,Open ventilations,YES,inside,Spend More time indoors,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,COLD,SLIGHTLY COOL,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,YES,,YES,,,,,,,,,,,,NO,,,,,,,,SHORT TEMPERED,YES,ABOUT THE SAME,French
Cameroon,15/07/2020,French,Yes,35+,DOUALA,FEMALE,INFORMAL TRADE / STREET SALES,INFORMAL TRADE / STREET SALES,NO,TABLE FAN,INFORMAL CONNECTION,10,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,4,11,fan,Use Air Coolers,NO,,,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY DECREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,COLD,COLD,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,YES,,,,,,,YES,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE,French
Cameroon,16/07/2020,French,Yes,35+,DOUALA,MALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,12,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,2,4,Opened windows,Open ventilations,NO,,,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY DECREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,COLD,SLIGHTLY COOL,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,YES,YES,YES,,YES,,,,,,,,,,YES,,,,,,,,IRRITABLE,ABOUT THE SAME,MORE,Fula
Cameroon,15/07/2020,French,Yes,35+,DOUALA,FEMALE,INFORMAL TRADE / STREET SALES,INFORMAL TRADE / STREET SALES,NO,TABLE FAN,INFORMAL CONNECTION,21,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,3,8,I go out to take a breath of fresh air,Spend More time outdoors,YES,I spend more time inside,Spend More time indoors,SOME OF THE DAY,SLIGHTLY INCREASED,SIGNIFICANTLY INCREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,COOL,SLIGHTLY COOL,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,,,,,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,LESS,French
Cameroon,15/07/2020,French,Yes,35+,DOUALA,MALE,AGRICULTURE/HUSBANDRY/FISHING,AGRICULTURE/HUSBANDRY/FISHING,NO,TABLE FAN,INFORMAL CONNECTION,21,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,3,6,I go out to take a breath of fresh air,Spend More time outdoors,YES,I spend more time inside,Spend More time indoors,SOME OF THE DAY,SLIGHTLY INCREASED,SLIGHTLY INCREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,COOL,SLIGHTLY COOL,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,,,,,,,,,,,,,,,,,,,,,IRRITABLE,NO,LESS,French
Cameroon,16/07/2020,French,Yes,35+,DOUALA,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,21,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,5,15,Fan,Use Air Coolers,NO,,,SOME OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,COOL,COOL,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,,YES,YES,,,,,,,,,,,,,,,,,,,IMPATIENT,NO,LESS,Fula
Cameroon,17/07/2020,French,Yes,25-34,DOUALA,MALE,INFORMAL TRADE / STREET SALES,INFORMAL TRADE / STREET SALES,NO,TABLE FAN,INFORMAL CONNECTION,22,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,2,3,I go out to take a breath of fresh air,Spend More time outdoors,YES,I spend more time inside,Spend More time indoors,SOME OF THE DAY,SLIGHTLY INCREASED,SLIGHTLY INCREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,COLD,SLIGHTLY COOL,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME,French
Cameroon,16/07/2020,French,Yes,25-34,DOUALA,FEMALE,AGRICULTURE/HUSBANDRY/FISHING,AGRICULTURE/HUSBANDRY/FISHING,NO,TABLE FAN,INFORMAL CONNECTION,20,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,5,6,Fan,Use Air Coolers,NO,,,SOME OF THE DAY,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,COOL,SLIGHTLY WARM,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,,,,,,,,,,,,,,,,,,,,,IMPATIENT,ABOUT THE SAME,MORE,French
Cameroon,18/07/2020,French,Yes,35+,DOUALA,FEMALE,housekeeper,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,24,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,1,T-GIRDER,REINFORCED CONCRETE,CEMENT,3,3,nothing,Do nothing,NO,,,HALF OF THE DAY,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,SLIGHTLY COOL,SLIGHTLY COOL,VERY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,,,,,,,,,,,,,,,,,,,,,IRRITABLE,NO,LESS,French
Cameroon,16/07/2020,French,Yes,35+,DOUALA,MALE,AGRICULTURE/HUSBANDRY/FISHING,AGRICULTURE/HUSBANDRY/FISHING,NO,TABLE FAN,INFORMAL CONNECTION,22,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,2,7,We go out of the house,Spend More time outdoors,YES,I spend more time inside,Spend More time indoors,HALF OF THE DAY,SLIGHTLY INCREASED,SLIGHTLY INCREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,COOL,COOL,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,,,,,,,,,,,,,,,,,,,,,IRRITABLE,NO,LESS,French
Cameroon,18/07/2020,French,Yes,25-34,DOUALA,FEMALE,HELP FROM FAMILY AND/OR FRIENDS [FROM INSIDE OF THE COUNTRY],HELP FROM FAMILY AND/OR FRIENDS [FROM INSIDE OF THE COUNTRY],NO,OTHER,INFORMAL CONNECTION,20,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,3,9,We go under the tree,Spend More time outdoors,NO,,,SOME OF THE DAY,SLIGHTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE LESS,NO CHANGE,THE SAME,SLIGHTLY COOL,SLIGHTLY WARM,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,YES,YES,YES,YES,,,,YES,,,,,,,,,,,,,,,FRUSTRATED,NO,LESS,French
Cameroon,19/07/2020,French,Yes,35+,DOUALA,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,OTHER,INFORMAL CONNECTION,21,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,4,10,We open everything,Open ventilations,NO,,,VERY LITTLE – ONLY FOR SLEEPING,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,SLIGHTLY COOL,COMFORTABLE,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,YES,,,,YES,,,,,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME,French
Cameroon,16/07/2020,French,Yes,35+,DOUALA,MALE,AGRICULTURE/HUSBANDRY/FISHING,AGRICULTURE/HUSBANDRY/FISHING,NO,TABLE FAN,INFORMAL CONNECTION,24,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,T-GIRDER,REINFORCED CONCRETE,CEMENT,6,11,nothing,Do nothing,NO,,,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY DECREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,YES,YES,,,,,,YES,,,,,,,,,,,,,,,IRRITABLE,YES,LESS,French
Cameroon,17/07/2020,French,Yes,35+,DOUALA,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,7,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,3,4,fan,Use Air Coolers,NO,,,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY INCREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,LESS,French
Cameroon,14/07/2020,French,Yes,18-24,DOUALA,MALE,AGRICULTURE/HUSBANDRY/FISHING,AGRICULTURE/HUSBANDRY/FISHING,NO,CEILING FAN,INFORMAL CONNECTION,24,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,3,5,nothing,Do nothing,NO,,,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,COOL,COOL,VERY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,YES,YES,,,,,,,,,,,,,,,,,,,,,IMPATIENT,NO,LESS,French
Cameroon,16/07/2020,French,Yes,25-34,DOUALA,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,TABLE FAN,INFORMAL CONNECTION,24,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,T-GIRDER,REINFORCED CONCRETE,CEMENT,6,5,nothing,Do nothing,NO,,,HALF OF THE DAY,SLIGHTLY DECREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,COOL,COOL,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,YES,,,,,,,,,,,,,,,IRRITABLE,NO,LESS,French
Cameroon,16/07/2020,French,Yes,25-34,DOUALA,MALE,INFORMAL TRADE / STREET SALES,INFORMAL TRADE / STREET SALES,NO,TABLE FAN,INFORMAL CONNECTION,21,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,3,4,I go out to take a breath of fresh air,Spend More time outdoors,YES,I spend more time inside,Spend More time indoors,HALF OF THE DAY,SLIGHTLY INCREASED,SLIGHTLY INCREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,COOL,COMFORTABLE,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,,,,,,,,,,,,,,,,,,,,,IRRITABLE,NO,LESS,French
Cameroon,15/07/2020,French,Yes,35+,DOUALA,MALE,AGRICULTURE/HUSBANDRY/FISHING,AGRICULTURE/HUSBANDRY/FISHING,NO,TABLE FAN,INFORMAL CONNECTION,24,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,T-GIRDER,REINFORCED CONCRETE,CEMENT,5,13,nothing,Do nothing,YES,outside,Spend More time outdoors,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,SLIGHTLY COOL,SLIGHTLY COOL,VERY DIFFICULT TO TOLERATE,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,YES,YES,YES,YES,,,,MAYBE,,YES,,,YES,,,,YES,,YES,,,,IRRITABLE,NO,LESS,French
Cameroon,16/07/2020,French,Yes,35+,DOUALA,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,23,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,6,7,Fan,Use Air Coolers,DON'T KNOW,,,SOME OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,COOL,COOL,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,,,,,,,,,,,,,,,,,,,,,IMPATIENT,NO,ABOUT THE SAME,French
Cameroon,16/07/2020,French,Yes,35+,DOUALA,MALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,18,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,5,7,Fan,Use Air Coolers,NO,,,SOME OF THE DAY,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,SLIGHTLY COOL,SLIGHTLY COOL,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,YES,YES,,,,,,,,,,,,,,,,,,,,IRRITABLE,NO,ABOUT THE SAME,French
Cameroon,16/07/2020,French,Yes,25-34,DOUALA,FEMALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,24,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,T-GIRDER,REINFORCED CONCRETE,CEMENT,5,5,nothing,Do nothing,NO,,,SOME OF THE DAY,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,SLIGHTLY COOL,SLIGHTLY COOL,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,,,,,,,,,,,,,,,,,,,,,IRRITABLE,YES,LESS,French
Cameroon,16/07/2020,French,Yes,35+,DOUALA,MALE,AGRICULTURE/HUSBANDRY/FISHING,AGRICULTURE/HUSBANDRY/FISHING,NO,CEILING FAN,INFORMAL CONNECTION,24,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,T-GIRDER,REINFORCED CONCRETE,CEMENT,5,5,nothing,Do nothing,NO,,,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,SLIGHTLY COOL,SLIGHTLY COOL,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,,,,,,,,,,,,,,,,,,,,,IRRITABLE,NO,LESS,French
